IAUNAME,UID,RA,DEC,RADEC_ERR,EXT,ML_FLUX_1,QUAIA_source_id,QUAIA_redshift,QUAIA_redshift_err,CLUSTER_NAME,SEPARATION,CLUSTER_Z
1eRASS J122800.2+072542,118808400052,187.00093127490223,7.428493265882774,3.814521074295044,0.0,1.7895643192149258e-13,3901110587275183872,0.6728227138519287,0.08926433954238894,1eRASS J122946.7+080002,0.721856860922143,0.0033
1eRASS J123250.1+072648,118808400054,188.20913074697094,7.446834842022578,3.4297823905944824,0.0,1.5905993969861365e-13,3902391239149048192,0.26968529925817153,0.07249845346694946,1eRASS J122946.7+080002,0.9381872569113378,0.0033
1eRASS J123356.1+074756,118908100011,188.4839822592089,7.79890256604311,2.0443711280822754,0.0,3.963484813788998e-13,3902427763550099456,0.37248560786247253,0.08115236909770965,1eRASS J122946.7+080002,1.0487556311459845,0.0033
1eRASS J123337.5+073132,118908100051,188.4063359482218,7.5256189170187096,3.2373197078704834,0.0,1.3942629873992668e-13,3902395813288871936,1.1728256940841675,0.2805689491558075,1eRASS J122946.7+080002,1.064467369000685,0.0033
1eRASS J123429.3+075708,118908100083,188.62238062522917,7.952381656193584,3.9681999683380127,0.0,1.081587212370741e-13,3902483464980794752,1.1870180368423462,0.09420922946929933,1eRASS J122946.7+080002,1.1670207042678447,0.0033
1eRASS J123041.6+083044,118908100091,187.6733555977711,8.51233231701104,4.068488121032715,0.0,9.180392448841779e-14,3902760748069858432,0.833747386932373,0.0928627568626404,1eRASS J122946.7+080002,0.5592985262320181,0.0033
1eRASS J123219.7+073105,118908100278,188.08231120452962,7.518305143549651,4.744382381439209,0.0,4.9907008457502136e-14,3902439755099634816,2.7343838214874268,0.10081999999999991,1eRASS J122946.7+080002,0.7946921946044376,0.0033
1eRASS J123022.0+081855,118908100284,187.5919907628876,8.315451927552141,5.286604881286621,0.0,4.53758226468242e-14,3902730575924250496,0.7851483225822449,0.054982339820861814,1eRASS J122946.7+080002,0.34673615340316216,0.0033
1eRASS J124223.2+194718,119006900002,190.59674017945787,19.788571181140703,1.0906718969345093,0.0,1.2484973992143988e-12,3948228818053485952,0.15985673666000366,0.045904744563102715,1eRASS J124219.2+194557,0.02749054916481253,0.1647
1eRASS J124406.8+113522,119107800087,191.02850928735438,11.58963439246666,4.211578845977783,0.0,1.024410862127817e-13,3927661108730724096,2.6200554370880127,0.1143200000000002,1eRASS J124339.9+113309,0.11568730251265281,0.0037
1eRASS J124520.0+112803,119107800146,191.33365181151254,11.4675139689405,4.349405288696289,0.0,6.907584855671278e-14,3927620323721202816,0.5107593536376953,0.07209110603332519,1eRASS J124339.9+113309,0.41743779982106416,0.0037
1eRASS J123928.6+020920,119108700040,189.86956637526598,2.1556310516904915,3.7917275428771973,0.0,1.0415690391337579e-13,3703217559634828672,0.8143596649169922,0.10453910691261292,1eRASS J124249.5+024117,0.9913537557165659,0.0031
1eRASS J125038.4-142829,119210500033,192.66008344609145,-14.474847013168969,2.729590654373169,0.0,2.0595808045142938e-13,3525427152193339008,0.39725615998557673,0.0719608619213104,1eRASS J125030.2-142534,0.05872716890689675,0.0427
1eRASS J125445.0+035022,119408700016,193.68786326222755,3.839593789708134,3.18274188041687,0.0,2.6290417325797177e-13,3704562262355964032,0.4029252529144287,0.09368842704772948,1eRASS J125452.2+035312,0.05564016627141426,0.0483
1eRASS J125835.0-263829,119511700520,194.6459688153389,-26.641658370237472,5.779221057891846,0.0,4.737453918740586e-14,3497091668099584256,1.9731677770614624,0.13892239809036266,1eRASS J125839.6-263946,0.02725646386735221,0.0765
1eRASS J125734.2-391831,119512900070,194.3928693442964,-39.30875814413487,4.563190460205078,0.0,5.409134782880659e-14,6140580851228460288,1.553222894668579,0.0669916486740112,1eRASS J125736.4-391951,0.023130224682284456,0.0353
1eRASS J131502.9-162920,119810500020,198.76217481532848,-16.48892882237933,2.0971593856811523,0.0,2.459216098989192e-13,3511579314343581184,0.44292011857032776,0.04745983371257784,1eRASS J131523.7-162310,0.13202995875444015,0.0087
1eRASS J131448.3-155938,119810500131,198.70166522506634,-15.99411858809468,3.9959235191345215,0.0,7.723811553447119e-14,3607688690878439424,0.969,0.11761511710166928,1eRASS J131523.7-162310,0.41692934246033586,0.0087
1eRASS J132407.6-315647,119912300013,201.03182257390864,-31.946416168795075,1.6768848896026611,0.0,4.429767913160382e-13,6169337998033233664,0.3314775875301822,0.07882453869819639,1eRASS J132352.6-315947,0.07284140416351782,0.0483
1eRASS J132515.7+081915,120108100073,201.31553899171416,8.321097604809781,3.723180055618286,0.0,9.928838214925614e-14,3719780740234825472,1.242865800857544,0.5922454430389403,1eRASS J132507.4+082026,0.039503927309284786,0.0516
1eRASS J133150.5-024711,120309300068,202.9605535272915,-2.786477947645361,2.9999749660491943,0.0,1.167703087001648e-13,3637144577322563200,1.523963451385498,0.10704654087066656,1eRASS J133146.1-024244,0.0763414237167319,0.021
1eRASS J133217.9-024049,120309300344,203.0747320956132,-2.680327874255783,4.649242401123047,0.0,3.510147562695541e-14,3637522431365297280,1.0556321144104004,0.07737450002670287,1eRASS J133146.1-024244,0.13625582769479422,0.021
1eRASS J140219.5+092131,121008100441,210.5814300602087,9.35875642642229,6.399249076843262,0.0,4.98993377271318e-14,3723527433481104640,2.8094334602355957,0.39802961791992186,1eRASS J140248.2+092017,0.1196455602071892,0.0197
1eRASS J140559.3+063708,121208400230,211.4971728780461,6.618984714219727,3.7506144046783447,0.0,8.816431200549257e-14,3672595507966153984,0.8675018548965454,0.09382886290550235,1eRASS J140607.6+063805,0.03800654798586163,0.1133
1eRASS J141245.3-342344,121412300174,213.18891942210504,-34.39559893942989,4.119367599487305,0.0,5.881270947680206e-14,6122954756418857344,0.951,0.0702808862972259,1eRASS J141220.8-342036,0.09901873442249563,0.0321
1eRASS J151933.3-240714,122911400012,229.88892897837223,-24.12070089478636,1.946171760559082,0.0,2.69553639391934e-13,6227067512457747712,0.5485060811042786,0.09789924743652345,1eRASS J151828.4-240412,0.25207935044700946,0.0078
1eRASS J151942.7-241154,122911400049,229.9279472831477,-24.198482605157718,2.714850425720215,0.0,1.0238790609622128e-13,6227063797305633408,0.5667248207713397,0.2288167235565185,1eRASS J151828.4-240412,0.31026291813641543,0.0078
